Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,FICO.Score
15000,7100.0,0.1189,36,debt_consolidation,0.1242,FL,MORTGAGE,5000.0,"[715, 719]",15.0,31563.0,3.0,< 1 year,717
1775,1775.0,0.0654,36,debt_consolidation,0.1977,OH,RENT,3333.33,"[725, 729]",11.0,2038.0,0.0,< 1 year,727
10000,10000.0,0.1212,36,home_improvement,0.1881,NY,MORTGAGE,3250.0,"[695, 699]",10.0,19354.0,0.0,10+ years,697
14400,14375.0,0.1269,60,debt_consolidation,0.1606,GA,RENT,6250.0,"[730, 734]",6.0,28675.0,1.0,7 years,732
16000,13150.0,0.0849,36,credit_card,0.103,FL,RENT,5416.67,"[735, 739]",15.0,15119.0,0.0,6 years,737
10000,9975.0,0.1348,36,debt_consolidation,0.1457,NV,MORTGAGE,6307.42,"[680, 684]",11.0,18823.0,0.0,10+ years,682
3000,2950.0,0.0579,36,small_business,0.0849,CO,RENT,5416.67,"[745, 749]",13.0,10380.0,1.0,1 year,747
20000,20000.0,0.079,36,debt_consolidation,0.2095,CA,RENT,4333.33,"[750, 754]",9.0,13169.0,1.0,10+ years,752
6000,6000.0,0.158,36,debt_consolidation,0.21,WI,RENT,2176.67,"[685, 689]",13.0,4356.0,1.0,2 years,687
7050,7050.0,0.1349,36,debt_consolidation,0.1405,PA,MORTGAGE,5624.0,"[680, 684]",6.0,2530.0,3.0,4 years,682
11325,11325.0,0.1212,36,other,0.0861,TX,RENT,2833.33,"[725, 729]",3.0,9137.0,0.0,10+ years,727
2000,2000.0,0.1629,36,home_improvement,0.3058,OH,MORTGAGE,4166.67,"[670, 674]",9.0,3313.0,1.0,2 years,672
11000,6557.05,0.1253,36,other,0.0162,CA,RENT,6667.0,"[690, 694]",7.0,4526.0,0.0,10+ years,692
10000,10000.0,0.1433,36,debt_consolidation,0.2356,WA,RENT,2750.0,"[700, 704]",4.0,14317.0,0.0,2 years,702
15000,15000.0,0.1629,36,credit_card,0.1067,CA,RENT,5000.0,"[665, 669]",14.0,13611.0,0.0,4 years,667
23000,22975.0,0.1864,60,debt_consolidation,0.2117,GA,RENT,5166.67,"[690, 694]",13.0,23773.0,0.0,6 years,692
10000,10000.0,0.1531,36,credit_card,0.2603,WA,MORTGAGE,5416.67,"[675, 679]",12.0,7161.0,3.0,n/a,677
4000,4000.0,0.1223,60,other,0.0263,CO,MORTGAGE,9417.0,"[705, 709]",5.0,13865.0,0.0,5 years,707
13000,12909.48,0.1074,36,debt_consolidation,0.1925,CA,RENT,3200.0,"[715, 719]",7.0,28032.0,1.0,< 1 year,717
5000,525.0,0.0933,36,home_improvement,0.1193,WI,MORTGAGE,15000.0,"[715, 719]",16.0,60568.0,1.0,2 years,717
6400,6400.0,0.0751,36,major_purchase,0.0958,IL,RENT,6400.0,"[735, 739]",11.0,12306.0,1.0,< 1 year,737
3825,3800.0,0.079,36,small_business,0.0372,NY,RENT,3333.33,"[745, 749]",3.0,5106.0,0.0,5 years,747
8000,8000.0,0.1799,36,debt_consolidation,0.0396,FL,RENT,7750.0,"[660, 664]",9.0,8080.0,1.0,5 years,662
8000,7975.0,0.1727,36,debt_consolidation,0.086,FL,MORTGAGE,1833.33,"[665, 669]",7.0,2963.0,1.0,3 years,667
6000,6000.0,0.1531,36,debt_consolidation,0.0626,NJ,RENT,11833.33,"[660, 664]",21.0,21567.0,0.0,5 years,662
2500,2500.0,0.089,36,other,0.2249,MO,RENT,2583.33,"[715, 719]",7.0,5883.0,3.0,2 years,717
10000,10000.0,0.1311,36,debt_consolidation,0.1872,CO,RENT,4625.0,"[685, 689]",13.0,7411.0,0.0,2 years,687
14600,14600.0,0.0976,36,credit_card,0.2951,FL,OWN,2500.0,"[730, 734]",14.0,23616.0,1.0,2 years,732
24000,23800.0,0.2114,60,other,0.1292,MI,RENT,9166.67,"[660, 664]",7.0,4324.0,0.0,10+ years,662
2200,2200.0,0.079,36,major_purchase,0.0816,WA,MORTGAGE,5500.0,"[770, 774]",8.0,2927.0,0.0,3 years,772
10000,10000.0,0.1311,36,debt_consolidation,0.1896,CA,RENT,8744.26,"[680, 684]",16.0,27086.0,0.0,< 1 year,682
5000,5000.0,0.0976,36,credit_card,0.2828,NC,MORTGAGE,4583.33,"[695, 699]",15.0,38092.0,0.0,10+ years,697
12300,12300.0,0.0751,36,debt_consolidation,0.2229,FL,RENT,3750.0,"[735, 739]",6.0,27282.0,1.0,7 years,737
2500,2500.0,0.1322,36,debt_consolidation,0.156,CA,MORTGAGE,3166.67,"[690, 694]",10.0,3777.0,2.0,< 1 year,692
15000,14825.0,0.1273,36,other,0.1689,PA,MORTGAGE,6691.67,"[700, 704]",14.0,14488.0,3.0,3 years,702
1000,1000.0,0.1074,36,debt_consolidation,0.09,UT,RENT,1100.0,"[715, 719]",5.0,1314.0,0.0,2 years,717
18000,17975.0,0.1171,36,debt_consolidation,0.1034,AZ,RENT,3540.0,"[700, 704]",8.0,14960.0,0.0,< 1 year,702
5000,5000.0,0.158,36,debt_consolidation,0.1761,CA,RENT,4583.33,"[700, 704]",4.0,4164.0,2.0,7 years,702
6000,5956.31,0.0999,36,debt_consolidation,0.1786,CO,MORTGAGE,4980.0,"[685, 689]",10.0,15280.0,1.0,n/a,687
2500,2500.0,0.1037,36,debt_consolidation,0.243,NJ,RENT,2000.0,"[705, 709]",10.0,1523.0,0.0,2 years,707
6000,6000.0,0.1016,36,home_improvement,0.0656,NC,MORTGAGE,2333.33,"[710, 714]",6.0,440.0,3.0,8 years,712
7000,5525.0,0.0775,36,debt_consolidation,0.1037,NV,RENT,4158.0,"[765, 769]",13.0,6634.0,0.0,8 years,767
4200,4200.0,0.1306,36,major_purchase,0.1382,NJ,MORTGAGE,6500.0,"[680, 684]",14.0,23653.0,1.0,10+ years,682
12500,12500.0,0.1409,36,debt_consolidation,0.215,TX,OWN,2083.33,"[685, 689]",9.0,11967.0,0.0,6 years,687
15400,9458.33,0.1632,60,house,0.1517,VA,RENT,6500.0,"[695, 699]",11.0,9989.0,1.0,4 years,697
30000,30000.0,0.1777,36,other,0.0941,MN,RENT,10192.0,"[710, 714]",12.0,24188.0,0.0,< 1 year,712
20700,20700.0,0.1629,60,debt_consolidation,0.3295,CA,RENT,6250.0,"[720, 724]",20.0,22277.0,1.0,7 years,722
7000,7000.0,0.1311,36,medical,0.2236,IL,MORTGAGE,5833.33,"[685, 689]",7.0,28985.0,1.0,5 years,687
8000,8000.0,0.079,36,medical,0.0891,NY,RENT,3166.67,"[755, 759]",4.0,680.0,0.0,6 years,757
18000,18000.0,0.2099,60,credit_card,0.1163,CA,RENT,9051.83,"[670, 674]",5.0,32394.0,2.0,4 years,672
12000,12000.0,0.0662,36,debt_consolidation,0.0473,WA,MORTGAGE,7083.33,"[745, 749]",9.0,6578.0,1.0,10+ years,747
5500,5500.0,0.1269,36,credit_card,0.1933,VA,RENT,1800.0,"[670, 674]",6.0,12567.0,0.0,4 years,672
18000,17975.0,0.1099,60,debt_consolidation,0.1535,CA,RENT,5666.67,"[750, 754]",12.0,1372.0,0.0,2 years,752
5400,5400.0,0.1629,36,medical,0.2003,GA,RENT,2666.67,"[660, 664]",9.0,11114.0,1.0,1 year,662
18000,18000.0,0.1212,60,debt_consolidation,0.1916,VA,MORTGAGE,7583.33,"[730, 734]",14.0,26622.0,0.0,3 years,732
3000,3000.0,0.1074,36,other,0.1555,DE,RENT,2000.0,"[705, 709]",5.0,1750.0,1.0,2 years,707
21000,21000.0,0.0762,36,debt_consolidation,0.0684,IL,MORTGAGE,5333.33,"[775, 779]",7.0,19178.0,0.0,7 years,777
8000,8000.0,0.1777,36,credit_card,0.3456,IL,RENT,3291.67,"[725, 729]",26.0,18518.0,0.0,2 years,727
1750,1750.0,0.0788,36,debt_consolidation,0.2335,VA,MORTGAGE,2000.0,"[735, 739]",13.0,13826.0,5.0,10+ years,737
7500,214.02,0.08,36,other,0.0717,KS,MORTGAGE,3750.0,"[795, 799]",14.0,9409.0,1.0,7 years,797
9500,9500.0,0.1465,36,debt_consolidation,0.0882,CA,RENT,5416.67,"[685, 689]",4.0,7831.0,0.0,1 year,687
14500,14500.0,0.1409,36,debt_consolidation,0.2778,MI,MORTGAGE,6250.0,"[705, 709]",9.0,46129.0,0.0,10+ years,707
4800,4800.0,0.1999,36,debt_consolidation,0.2044,NM,MORTGAGE,2500.0,"[660, 664]",4.0,21514.0,1.0,n/a,662
3800,3800.0,0.0699,36,credit_card,0.0318,NY,RENT,3583.33,"[740, 744]",9.0,3766.0,0.0,4 years,742
20675,20675.0,0.1727,60,debt_consolidation,0.133,MD,RENT,3916.67,"[710, 714]",5.0,2449.0,0.0,1 year,712
3500,225.0,0.1028,36,other,0.1,NY,RENT,15000.0,"[685, 689]",,,,< 1 year,687
27050,27050.0,0.1905,60,debt_consolidation,0.1289,MI,MORTGAGE,5083.33,"[690, 694]",8.0,15793.0,0.0,6 years,692
8000,7850.0,0.1533,36,debt_consolidation,0.1604,FL,MORTGAGE,6416.67,"[675, 679]",8.0,25573.0,3.0,6 years,677
5300,5300.0,0.1527,36,credit_card,0.2488,CT,RENT,2500.0,"[660, 664]",11.0,7855.0,2.0,1 year,662
5000,5000.0,0.079,36,debt_consolidation,0.1285,PA,OWN,6666.67,"[730, 734]",18.0,9597.0,2.0,3 years,732
15500,15500.0,0.089,36,home_improvement,0.1636,PA,RENT,9000.0,"[700, 704]",8.0,4097.0,4.0,10+ years,702
11200,11200.0,0.0791,36,debt_consolidation,0.1307,GA,MORTGAGE,8500.0,"[720, 724]",9.0,5439.0,1.0,3 years,722
16000,16000.0,0.2376,60,credit_card,0.2706,TX,RENT,5416.67,"[665, 669]",18.0,24610.0,3.0,1 year,667
21850,21850.0,0.158,36,credit_card,0.2629,NJ,RENT,10000.0,"[690, 694]",20.0,43173.0,1.0,4 years,692
2400,2375.0,0.089,36,debt_consolidation,0.1123,NC,RENT,2333.33,"[705, 709]",8.0,2075.0,0.0,4 years,707
2700,2700.0,0.0579,36,debt_consolidation,0.1981,OH,MORTGAGE,3958.33,"[750, 754]",14.0,13159.0,1.0,8 years,752
30100,30100.0,0.1942,60,home_improvement,0.0331,DC,MORTGAGE,8333.33,"[705, 709]",15.0,3737.0,3.0,6 years,707
20000,20000.0,0.1433,60,debt_consolidation,0.1568,CA,RENT,7083.33,"[720, 724]",8.0,17270.0,0.0,5 years,722
6000,6000.0,0.0662,36,house,0.1603,FL,RENT,4166.67,"[805, 809]",5.0,79.0,0.0,1 year,807
2000,2000.0,0.1465,36,debt_consolidation,0.1666,CA,OWN,2083.33,"[685, 689]",5.0,2566.0,1.0,5 years,687
3200,766.09,0.1286,36,other,0.1477,PA,RENT,2824.0,"[670, 674]",6.0,3318.0,1.0,7 years,672
18000,17950.0,0.1349,60,debt_consolidation,0.2835,MD,MORTGAGE,13333.33,"[740, 744]",23.0,39592.0,0.0,< 1 year,742
15000,15000.0,0.1527,36,small_business,0.0785,NJ,RENT,15416.67,"[680, 684]",17.0,8962.0,1.0,6 years,682
5000,5000.0,0.1199,60,major_purchase,0.1485,TX,RENT,4167.0,"[725, 729]",10.0,3489.0,3.0,2 years,727
7500,7500.0,0.1367,36,credit_card,0.1597,WV,RENT,4833.33,"[700, 704]",8.0,3908.0,2.0,5 years,702
16000,16000.0,0.1799,36,debt_consolidation,0.0564,CA,RENT,7415.83,"[665, 669]",10.0,21686.0,3.0,10+ years,667
20000,20000.0,0.079,36,small_business,0.2142,TX,MORTGAGE,5000.0,"[755, 759]",6.0,6264.0,1.0,7 years,757
24000,24000.0,0.158,60,debt_consolidation,0.1673,NC,MORTGAGE,7500.0,"[665, 669]",10.0,24126.0,0.0,7 years,667
25000,24925.0,0.1595,36,credit_card,0.1795,MD,RENT,7983.33,"[685, 689]",14.0,28330.0,0.0,2 years,687
3000,3000.0,0.0603,36,other,0.055,VA,RENT,4166.67,"[750, 754]",7.0,9616.0,0.0,5 years,752
8000,7875.0,0.1148,36,other,0.151,FL,OWN,3833.33,"[735, 739]",4.0,13415.0,0.0,6 years,737
13000,13000.0,0.1099,60,home_improvement,0.217,GA,MORTGAGE,6517.0,"[740, 744]",14.0,4663.0,0.0,3 years,742
8000,8000.0,0.0603,36,debt_consolidation,0.0451,OR,MORTGAGE,3500.0,"[815, 819]",9.0,6737.0,0.0,10+ years,817
10000,10000.0,0.1212,36,home_improvement,0.3146,NY,MORTGAGE,5000.0,"[695, 699]",16.0,18921.0,0.0,6 years,697
20000,19925.0,0.1253,36,other,0.0365,AZ,MORTGAGE,5200.0,"[780, 784]",3.0,9231.0,0.0,7 years,782
21700,21700.0,0.1531,36,credit_card,0.1393,CA,MORTGAGE,5147.17,"[695, 699]",6.0,8795.0,2.0,n/a,697
2500,2500.0,0.1199,36,debt_consolidation,0.0998,RI,RENT,6250.0,"[680, 684]",10.0,11131.0,3.0,10+ years,682
10000,9869.17,0.1496,36,debt_consolidation,0.1779,MA,RENT,3750.0,"[670, 674]",16.0,7201.0,4.0,4 years,672
17000,17000.0,0.079,36,car,0.2741,CA,RENT,3083.33,"[735, 739]",12.0,16756.0,0.0,10+ years,737
10000,10000.0,0.0662,36,debt_consolidation,0.2424,IL,RENT,3750.0,"[765, 769]",9.0,1623.0,0.0,2 years,767
14100,14100.0,0.1855,36,debt_consolidation,0.227,AL,OWN,3000.0,"[665, 669]",7.0,12114.0,1.0,10+ years,667
26500,26500.0,0.2049,60,credit_card,0.3036,MO,MORTGAGE,5000.0,"[690, 694]",14.0,10350.0,0.0,5 years,692
12000,12000.0,0.1212,36,debt_consolidation,0.097,CA,MORTGAGE,11166.67,"[710, 714]",11.0,19643.0,1.0,3 years,712
2200,-0.01,0.1387,36,credit_card,0.1035,NJ,RENT,3333.33,"[640, 644]",10.0,11606.0,1.0,3 years,642
7200,7200.0,0.0762,36,car,0.0797,CA,RENT,8333.33,"[730, 734]",12.0,25430.0,0.0,6 years,732
6500,1196.59,0.0832,36,debt_consolidation,0.0543,PA,MORTGAGE,3333.0,"[740, 744]",9.0,9830.0,5.0,10+ years,742
19750,19750.0,0.1727,60,debt_consolidation,0.1339,NY,MORTGAGE,6737.5,"[710, 714]",14.0,19070.0,3.0,4 years,712
21000,20975.0,0.1491,60,debt_consolidation,0.0964,CA,RENT,3476.8,"[725, 729]",10.0,0.0,1.0,4 years,727
3500,3500.0,0.1581,36,debt_consolidation,0.1314,AR,MORTGAGE,18333.33,"[665, 669]",8.0,11107.0,2.0,7 years,667
2650,2650.0,0.0749,36,debt_consolidation,0.2111,WV,OWN,1482.92,"[725, 729]",15.0,1808.0,2.0,4 years,727
15000,15000.0,0.1311,36,credit_card,0.1936,CA,OWN,5000.0,"[695, 699]",10.0,16618.0,0.0,10+ years,697
4800,4800.0,0.1433,36,credit_card,0.1891,IL,MORTGAGE,5833.33,"[695, 699]",13.0,29287.0,1.0,5 years,697
12000,12000.0,0.1799,36,debt_consolidation,0.1737,CT,MORTGAGE,3666.67,"[670, 674]",10.0,7393.0,0.0,7 years,672
6000,6000.0,0.0662,36,debt_consolidation,0.0388,NH,MORTGAGE,5000.0,"[760, 764]",5.0,4242.0,0.0,1 year,762
12000,12000.0,0.079,60,debt_consolidation,0.0188,DE,MORTGAGE,6666.67,"[790, 794]",6.0,3364.0,0.0,6 years,792
1550,1550.0,0.1212,36,other,0.1121,CA,RENT,5083.33,"[680, 684]",9.0,5755.0,0.0,6 years,682
35000,35000.0,0.1531,36,debt_consolidation,0.1959,PA,MORTGAGE,7500.0,"[695, 699]",11.0,29953.0,2.0,1 year,697
3000,3000.0,0.0714,36,debt_consolidation,0.1285,PA,RENT,4916.67,"[730, 734]",8.0,3210.0,0.0,5 years,732
15000,14775.0,0.1025,36,credit_card,0.0572,CA,MORTGAGE,9166.67,"[720, 724]",13.0,14887.0,0.0,5 years,722
14400,14400.0,0.1849,36,credit_card,0.3323,FL,RENT,5166.67,"[665, 669]",14.0,11089.0,2.0,4 years,667
12000,12000.0,0.0988,36,educational,0.0516,OH,MORTGAGE,3333.33,"[755, 759]",7.0,1117.0,3.0,3 years,757
20000,19975.0,0.1999,36,debt_consolidation,0.0681,NY,RENT,5500.0,"[660, 664]",11.0,9028.0,1.0,3 years,662
11700,11650.0,0.0766,36,debt_consolidation,0.1213,MO,MORTGAGE,4583.33,"[745, 749]",13.0,26769.0,1.0,10+ years,747
7750,7750.0,0.1311,36,credit_card,0.2728,TX,MORTGAGE,4208.33,"[660, 664]",14.0,11840.0,0.0,2 years,662
12000,12000.0,0.1991,60,debt_consolidation,0.1173,GA,RENT,3000.0,"[660, 664]",10.0,10828.0,0.0,4 years,662
6000,5750.0,0.0714,36,debt_consolidation,0.0891,CT,MORTGAGE,4500.0,"[760, 764]",10.0,4561.0,1.0,10+ years,762
5000,5000.0,0.079,36,home_improvement,0.2706,LA,MORTGAGE,3333.33,"[720, 724]",16.0,11746.0,0.0,8 years,722
6000,6000.0,0.1629,36,credit_card,0.2096,TX,MORTGAGE,4183.33,"[665, 669]",10.0,7335.0,1.0,4 years,667
25000,15925.0,0.1036,60,debt_consolidation,0.1122,NJ,RENT,7916.67,"[755, 759]",6.0,36534.0,1.0,2 years,757
23000,23000.0,0.0762,36,car,0.0651,CA,MORTGAGE,25000.0,"[810, 814]",10.0,227.0,0.0,10+ years,812
10000,10000.0,0.1311,36,debt_consolidation,0.0914,OH,MORTGAGE,5416.67,"[700, 704]",6.0,8119.0,1.0,7 years,702
4800,4800.0,0.0788,60,major_purchase,0.0788,CA,MORTGAGE,1600.0,"[765, 769]",6.0,4191.0,1.0,n/a,767
20500,20500.0,0.1212,36,credit_card,0.3095,NV,MORTGAGE,4333.33,"[705, 709]",14.0,33294.0,0.0,10+ years,707
21000,20950.0,0.1879,60,debt_consolidation,0.2031,FL,MORTGAGE,6750.0,"[690, 694]",14.0,24763.0,0.0,< 1 year,692
7500,7500.0,0.079,36,major_purchase,0.1179,MD,OWN,2916.67,"[820, 824]",2.0,349.0,0.0,1 year,822
16800,16800.0,0.164,36,debt_consolidation,0.0702,MO,MORTGAGE,6666.67,"[675, 679]",8.0,16211.0,1.0,< 1 year,677
10000,8851.08,0.1166,36,debt_consolidation,0.084,CA,MORTGAGE,4133.33,"[685, 689]",6.0,11735.0,2.0,10+ years,687
12000,12000.0,0.1649,60,small_business,0.1863,NY,RENT,4000.0,"[685, 689]",9.0,11376.0,0.0,10+ years,687
17900,17900.0,0.1825,60,debt_consolidation,0.0736,TX,RENT,5000.0,"[705, 709]",7.0,10217.0,0.0,10+ years,707
24000,9675.0,0.1715,36,debt_consolidation,0.127,FL,RENT,18483.0,"[670, 674]",14.0,40099.0,6.0,5 years,672
9600,9600.0,0.1433,36,debt_consolidation,0.2069,MO,MORTGAGE,2750.0,"[670, 674]",16.0,11518.0,0.0,10+ years,672
8000,8000.0,0.1268,60,credit_card,0.1878,VT,MORTGAGE,11583.33,"[700, 704]",13.0,86700.0,0.0,10+ years,702
9000,9000.0,0.1343,36,major_purchase,0.1945,NJ,OWN,6750.0,"[690, 694]",7.0,26588.0,1.0,4 years,692
10000,10000.0,0.1465,36,major_purchase,0.1925,OH,MORTGAGE,8083.33,"[675, 679]",14.0,9246.0,1.0,10+ years,677
8000,8000.0,0.1629,36,debt_consolidation,0.0975,TX,RENT,5250.0,"[665, 669]",14.0,6035.0,1.0,5 years,667
12000,12000.0,0.1632,60,major_purchase,0.0974,TX,RENT,5000.0,"[680, 684]",9.0,6852.0,1.0,3 years,682
20000,19950.0,0.1114,36,debt_consolidation,0.1737,NH,MORTGAGE,6650.0,"[715, 719]",9.0,19955.0,1.0,10+ years,717
4800,4800.0,0.0788,36,debt_consolidation,0.2395,FL,MORTGAGE,3750.0,"[710, 714]",19.0,114509.0,0.0,n/a,712
28000,27950.0,0.1942,60,debt_consolidation,0.0456,VA,MORTGAGE,10813.17,"[685, 689]",8.0,9397.0,3.0,10+ years,687
10000,10000.0,0.1114,36,home_improvement,0.088,NC,OWN,4000.0,"[705, 709]",17.0,10750.0,0.0,5 years,707
7300,7300.0,0.0662,36,credit_card,0.2011,GA,MORTGAGE,3416.67,"[730, 734]",14.0,23030.0,0.0,4 years,732
8450,8450.0,0.079,36,debt_consolidation,0.1093,PA,RENT,3000.0,"[730, 734]",6.0,7603.0,1.0,3 years,732
20000,20000.0,0.2198,60,home_improvement,0.1708,TX,MORTGAGE,5000.0,"[675, 679]",5.0,19780.0,1.0,2 years,677
16000,16000.0,0.2198,60,home_improvement,0.1099,IL,MORTGAGE,3466.67,"[665, 669]",8.0,13797.0,1.0,7 years,667
30000,29950.0,0.1727,36,debt_consolidation,0.1229,TX,RENT,10000.0,"[695, 699]",17.0,18680.0,0.0,3 years,697
12000,11530.58,0.1523,60,credit_card,0.2018,WA,MORTGAGE,4166.67,"[700, 704]",10.0,18559.0,1.0,7 years,702
24500,24450.0,0.1183,36,house,0.1342,NY,OWN,12500.0,"[810, 814]",10.0,346.0,0.0,10+ years,812
3000,2275.0,0.1375,36,educational,0.0238,FL,OWN,588.5,"[640, 644]",4.0,469.0,0.0,8 years,642
8000,8000.0,0.1531,36,other,0.1862,CO,OWN,3083.33,"[680, 684]",14.0,1669.0,2.0,4 years,682
17000,16786.31,0.0894,36,vacation,0.0219,CA,MORTGAGE,10000.0,"[775, 779]",15.0,63646.0,1.0,< 1 year,777
4200,4200.0,0.1171,36,debt_consolidation,0.1597,IL,RENT,6041.67,"[680, 684]",11.0,5913.0,0.0,8 years,682
1400,1400.0,0.1427,36,medical,0.0305,OR,RENT,2750.0,"[680, 684]",3.0,1276.0,0.0,1 year,682
2500,2500.0,0.1465,36,debt_consolidation,0.2358,FL,OWN,5130.42,"[670, 674]",13.0,5942.0,2.0,4 years,672
12000,12000.0,0.1531,36,debt_consolidation,0.1824,TX,MORTGAGE,3333.33,"[675, 679]",12.0,6209.0,1.0,7 years,677
2200,2200.0,0.1171,36,home_improvement,0.0102,NY,MORTGAGE,7167.92,"[725, 729]",4.0,2639.0,0.0,3 years,727
35000,35000.0,0.1629,36,debt_consolidation,0.1992,FL,MORTGAGE,14166.67,"[660, 664]",12.0,216561.0,1.0,10+ years,662
12000,12000.0,0.1409,36,debt_consolidation,0.1021,NY,MORTGAGE,20833.33,"[695, 699]",17.0,23800.0,2.0,4 years,697
9600,9575.0,0.1399,36,other,0.1394,MN,RENT,3206.67,"[670, 674]",10.0,9824.0,0.0,9 years,672
16500,16500.0,0.0603,36,debt_consolidation,0.2265,CA,MORTGAGE,5416.67,"[815, 819]",17.0,14835.0,0.0,10+ years,817
15000,14450.0,0.1186,60,debt_consolidation,0.1638,MA,MORTGAGE,6166.67,"[730, 734]",6.0,42971.0,0.0,10+ years,732
1500,1500.0,0.1149,36,other,0.159,CA,MORTGAGE,5555.08,"[685, 689]",16.0,21774.0,2.0,10+ years,687
4000,4000.0,0.1212,36,debt_consolidation,0.2595,WI,MORTGAGE,3333.33,"[705, 709]",8.0,24937.0,0.0,1 year,707
4325,4250.0,0.1075,36,other,0.1777,GA,RENT,4400.0,"[705, 709]",7.0,3365.0,0.0,2 years,707
3600,3575.0,0.0691,36,debt_consolidation,0.1907,CO,RENT,1500.0,"[715, 719]",7.0,4298.0,0.0,< 1 year,717
28000,28000.0,0.0762,36,debt_consolidation,0.1921,OH,MORTGAGE,14166.67,"[730, 734]",10.0,49026.0,0.0,10+ years,732
15000,15000.0,0.1311,36,credit_card,0.1873,CA,RENT,4000.0,"[695, 699]",7.0,15055.0,0.0,2 years,697
5000,5000.0,0.1531,36,wedding,0.1028,CA,RENT,1916.67,"[660, 664]",8.0,5982.0,0.0,5 years,662
21000,21000.0,0.1367,36,debt_consolidation,0.1142,SC,MORTGAGE,10700.0,"[710, 714]",12.0,16830.0,2.0,2 years,712
5000,5000.0,0.1714,60,car,0.0417,WI,MORTGAGE,3000.0,"[680, 684]",4.0,760.0,1.0,10+ years,682
14400,14400.0,0.1016,36,debt_consolidation,0.2854,MD,MORTGAGE,5083.33,"[705, 709]",12.0,4292.0,0.0,9 years,707
13600,13600.0,0.1311,36,debt_consolidation,0.2037,HI,RENT,3666.67,"[680, 684]",14.0,20411.0,0.0,4 years,682
7500,7400.0,0.0774,36,debt_consolidation,0.0772,NJ,OWN,10000.0,"[775, 779]",14.0,5195.0,1.0,3 years,777
18000,17975.0,0.1905,36,moving,0.3323,GA,MORTGAGE,5416.67,"[685, 689]",10.0,15626.0,1.0,10+ years,687
15000,10765.99,0.0788,36,credit_card,0.039,OH,RENT,10000.0,"[755, 759]",8.0,6055.0,2.0,5 years,757
4800,4800.0,0.1212,36,other,0.1694,MD,RENT,4800.0,"[680, 684]",7.0,2770.0,0.0,< 1 year,682
10000,10000.0,0.1311,36,debt_consolidation,0.2687,CO,RENT,3166.67,"[680, 684]",6.0,7271.0,0.0,7 years,682
26500,26450.0,0.1825,60,debt_consolidation,0.0367,WA,RENT,4416.67,"[720, 724]",3.0,7628.0,1.0,3 years,722
15800,15450.0,0.1114,36,debt_consolidation,0.2188,OK,OWN,8333.33,"[745, 749]",7.0,29860.0,0.0,< 1 year,747
20000,20000.0,0.089,36,debt_consolidation,0.0318,NC,MORTGAGE,17500.0,"[735, 739]",6.0,28579.0,2.0,8 years,737
7000,7000.0,0.1531,36,credit_card,0.1474,TX,RENT,12208.33,"[685, 689]",22.0,25181.0,3.0,10+ years,687
24000,24000.0,0.0762,36,home_improvement,0.1422,OK,MORTGAGE,6833.33,"[760, 764]",8.0,11058.0,0.0,10+ years,762
12000,12000.0,0.1465,36,debt_consolidation,0.1139,AR,RENT,8333.33,"[685, 689]",14.0,19696.0,2.0,6 years,687
10000,550.0,0.1059,36,debt_consolidation,0.1022,IN,RENT,2083.33,"[685, 689]",4.0,6552.0,4.0,< 1 year,687
23000,22975.0,0.1199,36,credit_card,0.2081,LA,MORTGAGE,7000.0,"[725, 729]",10.0,21598.0,3.0,10+ years,727
14000,13975.0,0.1751,60,home_improvement,0.1644,NH,OWN,4666.67,"[695, 699]",11.0,10948.0,3.0,10+ years,697
18000,17975.0,0.1875,60,debt_consolidation,0.2334,TX,MORTGAGE,5416.67,"[695, 699]",10.0,14744.0,2.0,2 years,697
7000,7000.0,0.1016,36,other,0.2401,CA,MORTGAGE,10250.0,"[705, 709]",15.0,43306.0,0.0,2 years,707
12700,12700.0,0.079,60,home_improvement,0.1947,PA,MORTGAGE,5833.33,"[775, 779]",12.0,14787.0,0.0,10+ years,777
12000,11975.0,0.1398,60,credit_card,0.1841,CA,MORTGAGE,4666.67,"[700, 704]",14.0,13616.0,0.0,8 years,702
4500,4475.0,0.1114,36,other,0.3474,WA,RENT,2700.0,"[690, 694]",13.0,6747.0,0.0,10+ years,692
1000,1000.0,0.0788,36,moving,0.1715,NY,RENT,6000.0,"[715, 719]",11.0,23572.0,1.0,3 years,717
1000,1000.0,0.1581,36,home_improvement,0.244,MD,OWN,3000.0,"[665, 669]",5.0,3430.0,1.0,3 years,667
10550,10525.0,0.1212,36,debt_consolidation,0.1875,NJ,RENT,5583.33,"[685, 689]",7.0,9533.0,0.0,10+ years,687
17825,17825.0,0.1409,36,debt_consolidation,0.1885,TX,MORTGAGE,6250.0,"[690, 694]",12.0,27554.0,0.0,10+ years,692
10750,10750.0,0.1409,36,other,0.2614,OH,RENT,2666.67,"[720, 724]",3.0,9800.0,0.0,8 years,722
13600,13600.0,0.079,36,home_improvement,0.1261,CA,MORTGAGE,6250.0,"[740, 744]",7.0,14524.0,0.0,n/a,742
